"d","monthly","bimonthly","trimonthly","semianually","anually"
0.489581848267724,0.00194446457962936,0.00424219131362041,0.00660627484765766,0.0137894058390195,0.0282099364212663
0.490345428917459,0.00183715137634258,0.00404887150221854,0.00633159280817392,0.0132785720651271,0.0272310393452567
0.490569503089334,0.00186524347653132,0.00407175708131907,0.00634594424728669,0.0132616085991346,0.0271419762167173
0.490638687853037,0.00183799244533979,0.00401919539279817,0.00627155231524895,0.0131335641100801,0.026930086311958
0.490687621107801,0.0017631698064025,0.00389528909775141,0.00610673705846177,0.0128688894295398,0.0265079481064857
0.490742795225279,0.00171156500125952,0.00380554373961171,0.00598511282833526,0.0126702928775451,0.0261910472514281
0.490800090889603,0.00172359937609653,0.00380918467075105,0.00597939709534062,0.0126373637099464,0.0261076862839041
0.490844852734319,0.00170170875662068,0.00376513376021394,0.00591579179422615,0.0125247128838516,0.0259167045147889
0.490881354742852,0.00165797532859735,0.0036883054966845,0.005810523779568,0.0123484497710306,0.0256261010730514
0.490996233170981,0.00162460734940616,0.00362648258741558,0.00572388635041431,0.0121992889516456,0.0253754651280769
0.490897511458342,0.00183704023916265,0.00393036082009895,0.00609667920898018,0.0127274182997112,0.0261273553972793
0.490924968361573,0.00171973595137651,0.00375459981922365,0.00587477659151791,0.012400201024606,0.0256513729138399
0.49097162210786,0.00170180196863444,0.00371883804725485,0.00582273233279474,0.012305623905975,0.0254852341540244
0.491636028901733,0.00183171738396976,0.00390156406939752,0.00604361381346687,0.0126077555043453,0.0258936987983372
0.491491879454479,0.00183448052335287,0.00389609041668117,0.00602613087068145,0.0125451492703741,0.0257235516899538
0.49159553081303,0.00166776474337755,0.00364312804147071,0.00570341258938052,0.0120548071216108,0.024972417702394
0.491597836910013,0.001635954820486,0.00358612770444054,0.00562467114833247,0.0119216059433514,0.0247516343083488
0.491576028145626,0.001584560440383,0.00350122388675839,0.00551198834024782,0.0117421577901354,0.0244706823647013
0.491634785296178,0.00152913800890918,0.00340950861951764,0.00539014587538602,0.0115475889212665,0.0241645820506992
0.491673852396609,0.00149721794525292,0.00335241537506626,0.00531172808441504,0.0114174245175965,0.0239556423300843
0.49162186383942,0.00147518116360225,0.00331097090074945,0.00525386302834299,0.0113206646883174,0.0238030098396426
0.491624406571842,0.00155643085312834,0.00342254553920007,0.00538731524105554,0.0115021335989784,0.0240530396081175
0.491654091160246,0.00173623562626281,0.00368273269632671,0.00570775857750934,0.0119566407723866,0.0246962823174343
0.491725976081207,0.00164388199777878,0.00354555431970953,0.00553434554785074,0.0116972751533283,0.024307531026761
0.491665784016881,0.00193169534704845,0.0039679714664777,0.00605979088332537,0.0124570177812673,0.0254072023040258
0.491727615787544,0.00206099975676472,0.0041660928786047,0.00631131313624273,0.0128328912575721,0.025971768727087
0.4915913009959,0.00187964887118468,0.00390439312981983,0.00598699352000095,0.0123647357913874,0.0252952945119182
0.491511953612686,0.00193400534517851,0.00398438170005046,0.0060865291310126,0.0125095684948873,0.0255097575887497
0.491631840597536,0.00177694878369581,0.0037520911661423,0.00579512038437698,0.0120810616547823,0.0248796639718211
0.491593269824744,0.00168194806601593,0.00360378497094851,0.00560283390351696,0.011780051686351,0.0244025141337166
0.491656701133674,0.00156816979822107,0.00342462474915342,0.00536946494798402,0.0114116528136786,0.0238125858040059
0.492087920489035,0.00151257006688219,0.00333067150580977,0.00524290611653382,0.0112025248947668,0.0234663507962187
0.492059600143588,0.00149527488512409,0.00329053599912465,0.00518011163710992,0.0110723230728603,0.0232015222351488
0.492371257871629,0.00146898552505473,0.00323491318801539,0.00509488522508262,0.0108968052410589,0.0228403119912186
0.492742868556734,0.00138644153900556,0.00310308880634418,0.00492225582735861,0.0106239740773594,0.022407899653937
0.492515622411203,0.00133599525853901,0.00301363193704254,0.0047974353020238,0.010402166155351,0.0220073805417259
0.49241544620077,0.00133565443804493,0.00299905456673494,0.00476713327941499,0.0103216684899885,0.0218210471991483
0.492445147608488,0.00128118979500987,0.0029070830256412,0.00464239756716854,0.0101113161525388,0.0214626370120199
0.492654964029628,0.00127152730626117,0.00288221062372688,0.00460299671523162,0.0100318184038913,0.021311132976371
0.492725244026422,0.00123792414425626,0.002819655282099,0.00451334247593211,0.00986606227974224,0.0210024028034883
0.492698529400277,0.00119584620750859,0.00274761517728251,0.00441538821139677,0.00970198945281811,0.0207285666866197
0.492774075476401,0.00118184304436352,0.00271518725976528,0.00436499614603314,0.00960015268372899,0.0205293568737633
0.492760963870349,0.00120803322028865,0.00274499076097943,0.00439516864365534,0.00962546056998942,0.020536795081888
0.492725269324942,0.00118576118393631,0.00270506631960334,0.00433951387880965,0.00952925446420289,0.0203737500575483
0.492760664665274,0.00113812681953097,0.00262640150144885,0.00423428325476295,0.00935693521760153,0.020091626468217
0.4927802972906,0.00113927132590408,0.00262025565209993,0.00422063401488853,0.00932243245577439,0.020021261018928
0.492807331328191,0.00112458378617188,0.00259216480771383,0.00418075349084897,0.00925346161693058,0.0199084831101384
0.492824295428088,0.00118302666172704,0.00267245072295869,0.00427650327572433,0.00938232543690122,0.0200834444941012
0.49278889966244,0.00115173266271869,0.00262155319811216,0.00420872591173325,0.00927238075194268,0.0199067926300037
0.492810414970188,0.00108865886906142,0.00252230034696864,0.00407965004214033,0.00907117241128659,0.0195945318415764
0.493004543391152,0.00112768348798512,0.00257263188568874,0.00413684232304091,0.00914011419530808,0.0196742906634067
0.492997816155429,0.00121952259032433,0.00270054217823424,0.00428907139198285,0.00933737615519637,0.0199132700086806
0.493140047994216,0.00131414108343561,0.00283678496588769,0.00445483889522311,0.00956305020354146,0.0202096285957731
0.493096280511849,0.00117759339962699,0.00263547682544393,0.00420250604075953,0.00919251611267478,0.0196667321472091
0.493140718542812,0.00126072759369829,0.00275355248702152,0.00434607238390879,0.00939093424645856,0.0199391249757394
0.493235833186646,0.00174518741949859,0.00346965831114049,0.00524005959042335,0.0106884280200168,0.021816356030797
0.493195023060614,0.00166685485182115,0.00336780815727748,0.00512019947410224,0.0105280452129169,0.0216004659114699
0.493422191251788,0.00189321039855724,0.0037100790334536,0.00555203100392922,0.0111643212497088,0.0225339059472761
0.493708177286664,0.00213350866322663,0.00407641179217699,0.00601476800646182,0.0118425433125574,0.0235126384976498
0.493800275031185,0.00218375378798352,0.00416889104814626,0.0061413011355307,0.0120502690291493,0.0238466286308581
0.493644289339188,0.00191619563926017,0.00378843438430208,0.00567527046318904,0.0113933080019521,0.0229247633830818
0.493703734289264,0.0018463092917932,0.00368789535255998,0.00555117903863517,0.0112151164334561,0.022667833519425
0.493642922582959,0.00169369608088974,0.00346420282860914,0.00527318462133491,0.010815022976368,0.0220965563349277
0.493682153912541,0.0018137732818228,0.00364014932962569,0.00549267549050084,0.0111352779664711,0.0225669149858745
0.493555510556146,0.00180765896457428,0.00363467168658623,0.00548844452612348,0.01113632693361,0.0225824882510201
0.493364331135051,0.0015822600960148,0.00330375936370586,0.00507674443379987,0.0105428162660231,0.0217334989734781
0.493363588810138,0.00153249472913453,0.00322444996203791,0.00497418803284575,0.0103862987137234,0.0214979337275708
0.493350886265231,0.00167104713089879,0.00342511699324714,0.00522281041652885,0.0107449690574444,0.0220186129571084
0.492875005628209,0.0015102774637981,0.0031882318217684,0.00492728062941355,0.010316536172208,0.0214014941797235
0.492380196544968,0.00150718748669778,0.00317939441953962,0.00491394229429734,0.0102935330520519,0.0213674276750319
0.492357953702743,0.00173589007243756,0.00351474379273378,0.00533159000178993,0.0108994864566497,0.0222483506568419
0.492405855635242,0.00160260721683308,0.00332256926142414,0.00509451736853902,0.0105623293718319,0.021773641705646
0.492526125383345,0.00158699471506352,0.00329799154263252,0.00506290347728049,0.0105148596896968,0.0217050685380648
0.492468264152827,0.00201352609471071,0.0039279084431075,0.00584973821642005,0.0116593870427259,0.0233667245216099
0.492224038703871,0.00175400567471056,0.00355752776791393,0.00539524598782909,0.0110176981688241,0.0224667924079254
0.49229385933404,0.00170429199792239,0.00348340207725551,0.00530179801263143,0.0108784264496498,0.0222575390424558
0.492286244274685,0.00162659300920372,0.00336813492001865,0.00515777468840196,0.0106699684862174,0.0219598482319532
0.492237549120998,0.00158686359809795,0.00330655793807208,0.00507909764279771,0.0105519390083311,0.0217851324731519
0.49220399009271,0.001497505512373,0.00317164824547778,0.00490902334463106,0.0103024051647529,0.0214239678006855
0.49219864362528,0.00151015100758292,0.0031859510783184,0.00492464183022195,0.0103221586549022,0.0214540728905816
0.492565622462372,0.00143142650147184,0.00306622449013364,0.00477311335361421,0.0100986966008654,0.0211299229501687
0.492715390387609,0.0014050556507255,0.00302211746680023,0.0047150249046076,0.0100089962887754,0.0209970634298724
0.492783304761266,0.00135607458660341,0.00294418899251136,0.00461400976880373,0.00985403900066477,0.0207627459719128
0.492473703757066,0.00127604601575112,0.0028204901353742,0.00445621720775897,0.00961862659948492,0.0204174375960439
0.492317998634403,0.00139811745028834,0.0029944791962518,0.00466987116491845,0.00992287766631528,0.0208549336266236
0.492378676157798,0.00140338139546223,0.00300082158481308,0.00467692107501404,0.00993243519578637,0.0208723334136168
0.492252168242409,0.00137329975359465,0.00295448543021423,0.00461773455047131,0.00984410169410528,0.0207441170805694
0.492224843182381,0.00131696101352103,0.00286834128610086,0.0045082671348007,0.00968169924007363,0.0205078549155417
0.492232127921835,0.00123027593960172,0.00273545016664408,0.0043390566832955,0.00942890964337923,0.0201345447667298
0.492196212305761,0.00131773214178169,0.00285849981281723,0.0044889169179992,0.00963922370172056,0.0204326335637334
0.492199643372361,0.00126979808400448,0.00278491293971352,0.0043948732764131,0.00949766243886884,0.0202223334850708
0.492230957511372,0.00119683510000601,0.00267305450947944,0.00425249035331616,0.00928555875252424,0.0199115202190888
0.492317945598314,0.00117318118998886,0.0026313960902068,0.00419570525774385,0.00919169361285243,0.0197599137775595
0.492526544100856,0.00119855124854445,0.00266318522076916,0.00423161094059718,0.00923589696877102,0.019815882167631
0.492708729049324,0.00116482458686725,0.00260667884447685,0.00415519060767459,0.00910736744809653,0.0195973769089336
0.492681231954789,0.00116431483862457,0.00260078006259453,0.00414405258397241,0.00908217635219574,0.0195489169896589
0.492663238196801,0.00112582233993313,0.00253766202401595,0.00405987954241948,0.00894430767975648,0.0193213330063425
0.492950581455617,0.00108577316041719,0.0024713432989749,0.00397119551927902,0.00879901221692366,0.0190825980116475
0.49267555730652,0.00111101065753966,0.00250308149864839,0.00400691103258232,0.00884186597666799,0.0191332091548308
0.492621500551425,0.00106876002781331,0.00243579433747525,0.00391894728791191,0.0087036964399947,0.0189172209470231
0.49264272811676,0.0010138020334905,0.00234883166742676,0.00380600801769775,0.00852891774462491,0.0186491503727156
0.492697813631312,0.000991719022652796,0.00230958585895778,0.00375226844877011,0.00843976798267311,0.0185056483156912
0.492626215754661,0.00100150814632407,0.00231831929104531,0.00375925267298352,0.00844150421055102,0.0184993613526605
0.492589009044752,0.00100901304812978,0.00232473097034306,0.00376393201628226,0.00844107381581258,0.0184913570439172
0.492598251704871,0.00103734735400727,0.00236209641613619,0.00380709108482923,0.00849512777083478,0.0185579409542676
0.492759818376861,0.00107804608282303,0.00241917015577091,0.00387587953891493,0.00858913037617172,0.0186872553449495
0.493160687417708,0.00103982032530979,0.0023607604464397,0.003801150765977,0.00847636085854232,0.0185202913926494
0.493504211504352,0.00102233778877749,0.00233156802381163,0.00376210832025619,0.00841381296024615,0.0184239911678121
0.493932271917673,0.000991949548591561,0.00228276392871408,0.003698145925623,0.00831383597226979,0.0182712722962749
0.493668428838192,0.001070540489944,0.00239562932019228,0.00383687580758963,0.0085110003183828,0.0185537777386013
0.493309062499535,0.000977641442907851,0.00225722628304347,0.00366269417610328,0.00825430282512967,0.0181777787399617
0.493350967102574,0.000956892474880372,0.00222207445063005,0.00361558653983902,0.00817872328470643,0.0180606790541576
0.493260678426949,0.000969526926116705,0.00223655485545503,0.00363068959111976,0.00819410863867423,0.0180761496329893
0.493076162482691,0.00161138154404529,0.00318374527276624,0.00481298105757593,0.00991122493393088,0.020564103073348
0.49313093642761,0.00203806373517803,0.00383404411487662,0.00563722941787785,0.011135766725027,0.022376405223633
0.494628382162196,0.00185426140029209,0.00358867325496157,0.00534648719877286,0.0107474987469439,0.021862796533499
0.494954279707675,0.00213335198855663,0.00401595552649786,0.0058897901891856,0.0115590775598928,0.0230705740825852
0.49531671151309,0.00213182287715198,0.00403478766050374,0.00592668840648352,0.0116429226413244,0.0232358326471248
0.495221235147694,0.00265093026371806,0.00482167464067803,0.00692325476925787,0.0131247482074,0.0254342946245136
0.495825808067185,0.00203733623904462,0.00394370208145936,0.00584452544755608,0.0115967239259901,0.0232776552902815
0.495424707226858,0.00214377878842363,0.00410610709369188,0.00605208064018719,0.0119117839821469,0.0237579145694016
0.494549021263749,0.00198213937044113,0.00387681005179986,0.00577287703066929,0.0115248539714518,0.0232294744627733
0.493881397027289,0.00280732926448282,0.00510409612403047,0.00731316337988391,0.0137853092517088,0.0265439436557907
0.494347361693818,0.00258814923695877,0.0048125427642547,0.00697009179285488,0.0133359443957831,0.025966680684238
0.494062241661717,0.0025601583426287,0.00478893331300944,0.00695342932676925,0.0133441362069358,0.0260309249226717
0.493555086690552,0.00216359308511382,0.00421626181722697,0.00624792680161857,0.012343821770559,0.0246231666920899
0.493523749258986,0.00188463057274009,0.00380274459881646,0.00573198356045908,0.0115976948065549,0.0235517814598941
0.493318450909859,0.00184805376129419,0.00374165924059952,0.00565279385507692,0.0114791946093388,0.0233806056173779
0.493190907952396,0.00169404044908292,0.00350926895057188,0.00536078606004829,0.011053888546942,0.0227690454985914
0.492805649765187,0.00178566903561867,0.0036366451829849,0.0055157077895798,0.0112711745187675,0.0230748278875277
0.491615417164466,0.00280028911738244,0.0051372585150904,0.00739297963022401,0.0140115358936576,0.0270711551598286
0.491002302238491,0.00225731396082914,0.0043665913785423,0.00645038416792642,0.0126871903088932,0.0252191074670372
0.490760150723442,0.00212630277707823,0.00417880575801053,0.00622102595987191,0.0123692124508629,0.0247871908800847
0.49100355220685,0.00195174166996334,0.00392280994490142,0.00590394513344593,0.0119178928773693,0.0241536708425852
0.490827425350947,0.00181951556762943,0.00372451449443498,0.00565585064627546,0.0115598992464508,0.0236454909773744
0.490982799184086,0.0017841905187568,0.00366700715838477,0.00558200510965286,0.0114514793343702,0.0234936951384026
0.490801703244565,0.00189399082840505,0.00382540515097453,0.00577877287938803,0.0117387660300102,0.0239192087023097
0.490767851772946,0.00165325235766251,0.00347037422708414,0.00533666349144252,0.0111020396203876,0.0230112040158065
0.490596699759174,0.00160130795294685,0.00338637977311332,0.00522833219710717,0.0109402374248228,0.0227776058300112
0.490626482830497,0.00151076198782857,0.00324581487595629,0.0050494243537518,0.0106757188995739,0.0223946929688023
0.490588294958528,0.00145421517426226,0.00315373031000129,0.00492961124794578,0.0104927550525818,0.0221215747362324
0.49061961200226,0.00153366216182431,0.00326307222955002,0.00506178130307866,0.0106774032387482,0.0223841958255359
0.490525598952447,0.00142067045904097,0.00309186323157018,0.00484544859532949,0.0103585998273789,0.021919407280634
0.490408635096617,0.00149942310879163,0.00320058843642584,0.00497666190762646,0.0105401073985827,0.0221722126346081
0.490322519129192,0.00139716443507446,0.00304564538195008,0.0047806205211338,0.010249948400737,0.0217461605396887
0.490247436470162,0.00134899405102974,0.00296754049160899,0.00467874944151886,0.0100929747832622,0.0215086208919724
0.490233617008923,0.00128812641442774,0.00287073168051338,0.00455371887361215,0.00990353964537384,0.0212276046781978
0.490309168503224,0.00141105449167953,0.0030448816115082,0.00476679460273235,0.0102049752358632,0.0216574299354068
0.490206115497327,0.0013498541216707,0.00295193450950965,0.0046489172308043,0.0100300685501351,0.0214011061933717
0.489909870107867,0.00154616314441072,0.00323800813805265,0.00500399914167855,0.0105428707879439,0.0221440709048949
0.48981498669478,0.00137156363880271,0.00298271049698076,0.00468670054486369,0.0100860837240173,0.0214917152242678
0.489303115435387,0.00176709287722078,0.00356342717583769,0.00541027691243478,0.0111362357258304,0.0230169203197666
0.489267127910937,0.00158707028210086,0.00330730815283303,0.0050964572008468,0.0106945570998876,0.0224005114227909
0.489087115097079,0.00157470732395643,0.00328982991871207,0.00507548104103956,0.0106677078457825,0.0223713070202663
0.48882498479472,0.00172678183504837,0.00351535660527311,0.00535824219077133,0.0110833922794947,0.0229859481443048
0.488767955112291,0.00148359505701396,0.00316176480396403,0.00492042359840313,0.0104571251027301,0.0220970854291657
0.488435441173381,0.00167000613649265,0.00343341128658585,0.00525801645524595,0.010946397673352,0.022809730051684
0.488212466520573,0.0017560950582175,0.00356459876406794,0.00542478999542021,0.0111972548393814,0.0231901004823654
0.487775178311426,0.00239170715442852,0.00450897911220463,0.00660814901675549,0.0129276811302359,0.0257167501236729
0.486652618484198,0.00187853282440734,0.00377721944379889,0.00571090437469104,0.0116621081296921,0.0239400206836453
0.486463520283511,0.00181426928350905,0.00368414018238375,0.00559676858247965,0.0115035106180051,0.0237258511983636
0.485927666113165,0.00201088673551092,0.00397545133103625,0.00596214426889413,0.0120409213828672,0.0245197926144462
0.485523699597005,0.00179514278971147,0.00366553063595695,0.00558122857581115,0.0115030192939052,0.0237666488425789
0.485414610403131,0.00180159739819637,0.00367444212231327,0.00559284494789025,0.0115234424346144,0.0238064751523532
0.48506444949186,0.00178083571603124,0.00364372170260542,0.00555473377956716,0.0114691862524786,0.0237304983173922
0.484913418463939,0.00159251498512766,0.00336516150190506,0.00520664026420612,0.0109625989161266,0.0229947688315282
0.484907268919679,0.00150944828988707,0.00323592649490529,0.00504131222484349,0.0107137548490473,0.0226225840690823
0.486314099588386,0.00143039159157498,0.00311067282733552,0.00487930763548402,0.0104651465373285,0.0222432651563916
0.489701766747216,0.00139959788162596,0.00305062934804737,0.00479255642975288,0.0103044468097266,0.0219454278276952
0.488631957256923,0.00137884571918136,0.00300077557962601,0.00471165486786939,0.0101220310144298,0.0215379474545686
0.488877596614174,0.0012851306514918,0.00285062098770864,0.0045137993110525,0.00980155209421068,0.0210061540209394
0.488848052727062,0.00128829522300414,0.00284534393981997,0.00449991332631401,0.00976195945466366,0.0209153759613731
0.488958096938806,0.00123885356298262,0.00276528023050258,0.00439502942150306,0.00959778026357583,0.0206602908577671
0.489018556706864,0.00124600371560234,0.00276625298963908,0.00438875923572659,0.00956765527560531,0.0205786460185518
0.489124012207501,0.00121327338080578,0.00270857832739884,0.00430873119521715,0.00942696167624135,0.0203272157915403
0.48939759417121,0.00114419605839404,0.0025977512704242,0.00416314934474381,0.0091946892433318,0.0199526138994729
0.489588464137983,0.00113520186959935,0.00257443306573257,0.00412614826930404,0.00911886115665516,0.0198032591767464
0.49039755889549,0.00115082752514786,0.00258636894257795,0.00413146896267389,0.00909745330523298,0.0197159215287639
0.490329694671946,0.00119908166041826,0.00264614796733555,0.00419503979362909,0.00915260900705424,0.0197169550559426
0.492571247979779,0.00112073922359007,0.00252177409628282,0.00403135054010397,0.00888773191257244,0.0192796442918869
0.491083769790245,0.00106663306034289,0.00242589729599494,0.00389529186156593,0.0086319946656982,0.0187797903322788
0.489554894794241,0.00106364356406707,0.00240770392307986,0.00385912727557415,0.00853318692456325,0.0185357935523263
0.489724945452491,0.00104554699916173,0.0023681782592748,0.00379734142464418,0.0084014525623257,0.0182558343957387
0.489626251127342,0.00104481977340093,0.00236010520734635,0.00378133349298147,0.00836082370937759,0.0181648867844681
0.489812102055565,0.00101567828005764,0.00231058465700448,0.00371393297985831,0.00824660961150644,0.0179697227158346
0.490241779642287,0.000958203705547448,0.00221607785767783,0.00358710529366314,0.00803433466211362,0.0176062405011326
0.490160806110588,0.000963967822945948,0.0022178972777624,0.00358441999318762,0.00801798596462261,0.0175636599239266
0.489989728416043,0.00101502650422819,0.00228803956969307,0.00366802282077904,0.00812946661905481,0.0177103058323332
0.489840975335883,0.000981967021225967,0.002235872629708,0.00359993723372302,0.00802243140955807,0.0175422045197152
0.489777281964077,0.000939475196688628,0.00216855287030802,0.00351221985203783,0.00788542237414058,0.017328974215282
0.48993212516684,0.000916540070247358,0.00212814243329859,0.00345644085931994,0.00778962298874267,0.0171649466049852
0.490102221607463,0.000919939957010368,0.00212489449316961,0.00344507824830593,0.00775073125037163,0.0170654992547642
0.489946268076817,0.00103860211959235,0.00229170659328646,0.00364527970741831,0.00801485182533481,0.017392643836513
0.489877849856643,0.00100415145067368,0.00223638460911082,0.00357036584146928,0.00788371193866067,0.0171524189165203
0.489838501053058,0.000947427095606186,0.00214496740628032,0.00344780708061492,0.00767541006533543,0.0167842429202614
0.489939239445349,0.000886734043881166,0.002048531026212,0.00332097682190214,0.00747051449967509,0.0164461433403117
0.490249838150264,0.000863565608904191,0.00200562617640563,0.00325964158466782,0.00735719748919896,0.0162345066407974
0.491039961003649,0.000820180210196264,0.00192931094583286,0.00315252178769655,0.0071620190310084,0.0158690514708785
0.490800989272252,0.00102404491390086,0.00222471361921127,0.00351698916077423,0.00767972304859106,0.016599186453963
0.490719010094885,0.00107878316095979,0.00230713192435746,0.0036198534727671,0.00782677130801918,0.0168054179625808
0.490764923568863,0.000979351767090738,0.00216100866377158,0.00343635732951776,0.00755395936617336,0.0163946044786083
0.490853483427365,0.000955957136240525,0.0021218951767493,0.00338283962788924,0.00746033031507302,0.0162260799910722
0.490606959360354,0.000886986150128026,0.00201707742908971,0.00324927975617836,0.00725836661919399,0.0159195286982091
0.490415155068848,0.000856784501886947,0.00196809734655231,0.00318486657869566,0.00715662616226357,0.0157601522282694
0.491380136399192,0.000884318113734216,0.00200221269312355,0.00322202202359604,0.00719498635691313,0.015788143920094
0.492109573232946,0.000842568912648051,0.00193182392790465,0.00312520043142039,0.00702352036254464,0.0154742640364546
0.491246353643556,0.00120215746920772,0.00245250665285412,0.00376445279003753,0.00791259611981575,0.0166723731813874
0.490528316883845,0.00112770794423818,0.00234323450856099,0.00362336760169696,0.00768053740205068,0.0162619799089143
0.490373451294916,0.000951759238774247,0.00207709584360153,0.00328161145526919,0.00714438095759494,0.0153893482140315
0.490503516183948,0.000877549577892897,0.00195892764646246,0.00312557153162444,0.00688828812285533,0.0149549039315478
0.490900848913584,0.000843080830143957,0.00190101235021817,0.00304726896983388,0.0067562430256528,0.0147283354051074
0.491262733681168,0.000800898732106848,0.00183066303134011,0.00295220160477615,0.0065951328833681,0.0144487782846369
0.492035849042248,0.000770798025666893,0.00177775243650099,0.00287874019644371,0.00646551675567616,0.0142163532732407
0.491900339896021,0.000734006018302047,0.00171307567114882,0.00278820654996011,0.00630137920410733,0.0139099406678721
0.495803768238327,0.000707016692658813,0.00166050935261338,0.00271110288635467,0.00615342878413237,0.0136256341685382
0.49444611468242,0.000710585464529951,0.00164635600340403,0.0026728247087314,0.006022498258403,0.0132648478197388
0.492904073813299,0.000778470758634545,0.00173130764585638,0.00276231104819913,0.00609119286901605,0.0132241212867621
0.489988637246044,0.000748666890127507,0.00167572595650862,0.00267900089139434,0.00591596927526557,0.0128423725898348
0.485667457696836,0.000752205934028486,0.00167046738393991,0.00266024360871862,0.00584162267955832,0.0126234557133829
0.444305758147334,0.00084371939255375,0.00180844026343049,0.00283052422198926,0.00606445363091682,0.0128541316940812
0.427514266345809,0.000803648761733927,0.00174911041032557,0.00275249967520022,0.0059268776387046,0.0125829020089583
0.435278573195363,0.000781911755782312,0.0017092277847761,0.00269525206011834,0.00582012058924185,0.0123830426071037
0.431287796465256,0.000829467473558705,0.00177149809180551,0.00276497067926274,0.00589345617906898,0.0124289125838913
0.384138923338033,0.000813360133927063,0.00175787826218708,0.00275216240481983,0.00587064736084991,0.0123501736798939
0.368301221388798,0.00081676705304655,0.0017595894846178,0.00274932723384868,0.00584440956510515,0.0122556384871187
0.365435924185197,0.000785561769220722,0.00171237630165057,0.00268823701908048,0.00574588127760485,0.012088015370563
0.360219273816071,0.000818118924886123,0.00175306562905032,0.00273255292647198,0.00578998415766002,0.012112063934693
0.357009379285723,0.000820312172498957,0.00175330634200512,0.00272945624139991,0.00577319758499261,0.0120610417526348
0.357159023474645,0.000781866605191639,0.00169656787728658,0.00265747641615918,0.00566226454808973,0.0118830438284224
0.357591050872721,0.000769236808792391,0.00167567063171691,0.00262948716966767,0.00561601368309718,0.0118056682440384
0.358971788951682,0.000771365617346484,0.00167505431224689,0.00262584857911066,0.00560326822528877,0.0117754917252386
0.359037163846824,0.000763491702826328,0.00166005741708506,0.00260389470165289,0.00556088932995378,0.0116930423348495
0.362457036829823,0.000786501148689003,0.00168837650527356,0.00263509442867883,0.0055961793877691,0.0117305637392034
0.3600872173431,0.000884939755556864,0.00182219944873755,0.00279300048460559,0.00580054601412205,0.011985516467446
0.36230075348773,0.000912435929301261,0.00186203262168868,0.00284121242934843,0.00586532841264617,0.0120704542929765
0.359271692336236,0.000877204644953018,0.00181433121506692,0.00278311658242726,0.00577996140787379,0.0119360424887165
0.357934015409215,0.000875267151574148,0.00181039595163046,0.00277636445611512,0.00576245933499236,0.0118928618680422
0.357565867307489,0.000972477862902453,0.00194455207332474,0.00293676813914013,0.0059775249445446,0.0121785067743726
