8.21928626985436,5.01772509651005,-2.82847375979635,-0.832601789946417
8.23145726975427,5.07521370688372,-2.80629303080069,-0.837905492499992
8.23531114483908,5.11353560184179,-2.78686610347167,-0.840544992306595
8.24025498058995,5.14680205763193,-2.77201474696141,-0.843232635967783
8.24853760363584,5.18844420981403,-2.75633743514207,-0.847252721162106
8.25995161082508,5.23423412072301,-2.74109869007265,-0.851936393861194
8.27196060885323,5.2807761724236,-2.72745333453357,-0.857349149099275
8.28814850867401,5.34754739224472,-2.70014542560934,-0.862462908541834
8.31910340500975,5.45236011903051,-2.66112962000757,-0.870822172778458
8.29405880612005,5.44531994918768,-2.61462329570937,-0.857031376781107
8.2800920656662,5.44585213239465,-2.5795025084357,-0.84713896079868
8.26312264833394,5.44436516678401,-2.54718094737987,-0.838317080646181
8.22521996174427,5.43960055788396,-2.47848332437595,-0.819654223000779
8.18328855694818,5.42212247862069,-2.41917001113705,-0.801796872020993
8.13881925518711,5.40532267837293,-2.36346775192231,-0.785873743533657
8.10234957857764,5.39208915266645,-2.31944078719511,-0.773546987889648
8.06693116824548,5.37955971078599,-2.2754418576653,-0.761185021805875
8.02828572175319,5.36266927202134,-2.2258298357254,-0.746255931622079
7.99003346287187,5.34395002180719,-2.17833468823378,-0.731483640448967
7.94845309975417,5.32060509465459,-2.12981736804777,-0.715752081940993
7.91864533627363,5.30186619047427,-2.09674719067681,-0.704532648753065
7.8884174734623,5.27655574502965,-2.06615321485785,-0.69254779905409
7.86447139736107,5.25666523718981,-2.04075724700203,-0.682664623075989
7.83899109459845,5.23346427649239,-2.01255776812317,-0.671130091054831
7.80833632842891,5.2167217330824,-1.97244547696426,-0.65801306202363
7.78124691249254,5.19734794522422,-1.94394274370651,-0.64776368511922
7.75064430960096,5.17615977983775,-1.90027774406203,-0.632181086825288
7.71430644676489,5.13195247055191,-1.83725517519528,-0.604313488866943
7.58771722607206,4.95369008409276,-1.7600807593649,-0.553383336881313
7.54268221794243,4.87152931220192,-1.75280236711842,-0.537657818086701
7.4327221301323,4.68088721341052,-1.75476851784999,-0.509178258973302
7.00808164644016,4.78679574382041,-1.11285774612343,-0.385967750016897
6.96722915736069,4.96120710710532,-1.06377833352513,-0.421715570754291
7.11832861265637,5.64276452540927,-0.958074232927339,-0.531167965463297
