5.32199681988066,3.62586878619762
5.3250647828704,3.62719865025425
5.32828532350573,3.62905730160957
5.33180488760688,3.63122897383249
5.33502283738847,3.63302587070883
5.33998270983034,3.63607074762899
5.34218105496654,3.63678776864307
5.35255787269014,3.64352302039602
5.37008695918811,3.65496265349587
5.39031221090942,3.66986940043772
5.40809267759574,3.68325923685836
5.41826097311895,3.69104749069175
5.44081821505151,3.70762659140969
5.45679509611809,3.71919602933983
5.46411399685259,3.72456231256982
5.46723485148185,3.72691768902388
5.47062767851097,3.72955171475007
5.47942231441507,3.73609843955314
5.48742995693361,3.74217498501631
5.49509182660603,3.74795823912133
5.49967984490741,3.75151412908523
5.50631472262835,3.75647928603534
5.51303272805529,3.76151240330402
5.52220614230768,3.7684755083426
5.53173997829709,3.7757909403221
5.5342273857609,3.77777092784542
5.55138447050849,3.79061765010158
5.59706051798733,3.82485575842321
5.62990277570811,3.8480118417991
5.63318977321191,3.85003208758116
5.62697042297065,3.84448171038021
5.43206266546608,3.69293390067439
5.34189679440475,3.64078810244858
5.32027275430477,3.67106356355206
5.24714965489555,3.63669797246468
5.234264214572,3.63263700784201
5.06558113939848,3.48803407235437
3.59730376498141,2.29852899647995
3.7176957436763,2.40051246716836
3.25942845459904,2.01306603952467
3.15007379467111,1.91429557948026
3.73903868171804,2.46321366442333
4.13022649138869,2.69695929693551
4.46224881972665,2.94532975122434
2.95492529749833,1.79310076129569
3.17390450064525,2.00827014230337
3.43098981859115,2.1882499821082
3.92655818582264,2.50633315219203
4.19241562305601,2.68073916023248
4.4355829814928,2.8481787277109
4.57969616647606,2.97563230053608
4.64335585379555,3.04897108726822
4.6259605945026,3.07909106833197
4.60462404903193,3.10309438811421
4.578949615024,3.07316943172206
4.55779912888544,3.06766737635172
4.53280529921221,3.05384583593394
4.52419378398326,3.06470801480921
4.50692472332095,3.07523934158403
4.49141195031303,3.0818631593456
4.47574179376332,3.08913314797272
4.46353235119144,3.09303411799961
4.44089516172995,3.09552369159776
4.42370999493253,3.09488119289348
4.41036063622252,3.09232828653087
4.39286448734293,3.08976690353542
4.385639095136,3.08556415477807
4.38589867467322,3.07269633045555
4.38548047091942,3.06559962100271
4.38196900413975,3.05742841798205
4.37828788784378,3.05351633798758
4.36573368151958,3.05029996305025
4.35114207580189,3.04623737447136
4.32470946556267,3.03966394633256
4.31120940887392,3.03591992638459
4.31393561179386,3.03512624618784
4.31648084572026,3.03429694139538
4.31463108853861,3.03288899848957
4.27279014562807,2.99800004202731
4.27291860288138,2.99535202722409
4.26486211292191,2.99230997503245
4.25142681349364,2.98817171430611
4.24668442788943,2.98589187252477
4.25494438586966,2.98306268437753
4.2564733975626,2.98134716115181
4.25596419186592,2.97940489640113
4.24100347468737,2.97475786795506
4.23005336559114,2.9711357092889
4.22055015094544,2.96809508123493
4.21619762775183,2.96628065477334
4.21557231259037,2.9652844402598
4.21067966988745,2.96351346771158
4.19934917097326,2.95999260548732
4.19162373552349,2.95769419331651
4.18153450308061,2.95479208561413
4.17609525114806,2.95316960901904
4.17055342583396,2.95151738773808
4.16403343338427,2.94965829925584
4.15897823557281,2.94812320275409
4.14817324362092,2.94501463649416
4.1414279720927,2.94328965356749
4.13872215576044,2.94257575877509
4.13389394460852,2.94131185284771
4.16452423331487,2.94882497070715
4.18144167676172,2.95009382271589
4.19375378759629,2.95143964951535
4.20291037392046,2.95239016845535
4.21776423644484,2.95405765610433
4.23336290958813,2.95572990814453
4.248339553221,2.9571036760671
4.2621613064534,2.95881610199568
4.27247061534724,2.96062044485961
4.28689755103627,2.96224712279657
4.29878342817782,2.9635594860287
4.31386409907029,2.96444944062587
4.32691708992291,2.96567440230104
4.33055510621693,2.96489204970452
4.33366569747835,2.96447663451929
4.33625847659928,2.96450158293099
4.33934945943357,2.96446583915704
